"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name"
"139",2020,"Assault",178,"Scarborough Village"
"139",2020,"Auto Theft",21,"Scarborough Village"
"139",2020,"Break and Enter",27,"Scarborough Village"
"139",2020,"Robbery",17,"Scarborough Village"
"139",2020,"Theft Over",7,"Scarborough Village"
"139",2021,"Assault",121,"Scarborough Village"
"139",2021,"Auto Theft",26,"Scarborough Village"
"139",2021,"Break and Enter",22,"Scarborough Village"
"139",2021,"Robbery",15,"Scarborough Village"
"139",2021,"Theft Over",7,"Scarborough Village"
"139",2022,"Assault",154,"Scarborough Village"
"139",2022,"Auto Theft",25,"Scarborough Village"
"139",2022,"Break and Enter",20,"Scarborough Village"
"139",2022,"Robbery",9,"Scarborough Village"
"139",2022,"Theft Over",7,"Scarborough Village"
"139",2023,"Assault",158,"Scarborough Village"
"139",2023,"Auto Theft",49,"Scarborough Village"
"139",2023,"Break and Enter",36,"Scarborough Village"
"139",2023,"Robbery",24,"Scarborough Village"
"139",2023,"Theft Over",5,"Scarborough Village"
"139",2024,"Assault",143,"Scarborough Village"
"139",2024,"Auto Theft",68,"Scarborough Village"
"139",2024,"Break and Enter",30,"Scarborough Village"
"139",2024,"Robbery",27,"Scarborough Village"
"139",2024,"Theft Over",7,"Scarborough Village"
"139",2025,"Assault",127,"Scarborough Village"
"139",2025,"Auto Theft",52,"Scarborough Village"
"139",2025,"Break and Enter",46,"Scarborough Village"
"139",2025,"Robbery",20,"Scarborough Village"
"139",2025,"Theft Over",4,"Scarborough Village"
"140",2020,"Assault",38,"Guildwood"
"140",2020,"Auto Theft",12,"Guildwood"
"140",2020,"Break and Enter",3,"Guildwood"
"140",2020,"Robbery",3,"Guildwood"
"140",2021,"Assault",33,"Guildwood"
"140",2021,"Auto Theft",13,"Guildwood"
"140",2021,"Break and Enter",7,"Guildwood"
"140",2021,"Robbery",4,"Guildwood"
"140",2022,"Assault",39,"Guildwood"
"140",2022,"Auto Theft",9,"Guildwood"
"140",2022,"Break and Enter",5,"Guildwood"
"140",2022,"Robbery",6,"Guildwood"
"140",2022,"Theft Over",2,"Guildwood"
"140",2023,"Assault",55,"Guildwood"
"140",2023,"Auto Theft",23,"Guildwood"
"140",2023,"Break and Enter",9,"Guildwood"
"140",2023,"Robbery",1,"Guildwood"
"140",2023,"Theft Over",5,"Guildwood"
"140",2024,"Assault",34,"Guildwood"
"140",2024,"Auto Theft",17,"Guildwood"
"140",2024,"Break and Enter",15,"Guildwood"
"140",2024,"Robbery",9,"Guildwood"
"140",2024,"Theft Over",1,"Guildwood"
"140",2025,"Assault",36,"Guildwood"
"140",2025,"Auto Theft",8,"Guildwood"
"140",2025,"Break and Enter",6,"Guildwood"
"140",2025,"Robbery",6,"Guildwood"
"140",2025,"Theft Over",3,"Guildwood"
"141",2020,"Assault",169,"Golfdale-Cedarbrae-Woburn"
"141",2020,"Auto Theft",36,"Golfdale-Cedarbrae-Woburn"
"141",2020,"Break and Enter",40,"Golfdale-Cedarbrae-Woburn"
"141",2020,"Robbery",28,"Golfdale-Cedarbrae-Woburn"
"141",2020,"Theft Over",5,"Golfdale-Cedarbrae-Woburn"
"141",2021,"Assault",176,"Golfdale-Cedarbrae-Woburn"
"141",2021,"Auto Theft",49,"Golfdale-Cedarbrae-Woburn"
"141",2021,"Break and Enter",27,"Golfdale-Cedarbrae-Woburn"
"141",2021,"Robbery",21,"Golfdale-Cedarbrae-Woburn"
"141",2021,"Theft Over",4,"Golfdale-Cedarbrae-Woburn"
"141",2022,"Assault",193,"Golfdale-Cedarbrae-Woburn"
"141",2022,"Auto Theft",76,"Golfdale-Cedarbrae-Woburn"
"141",2022,"Break and Enter",28,"Golfdale-Cedarbrae-Woburn"
"141",2022,"Robbery",15,"Golfdale-Cedarbrae-Woburn"
"141",2022,"Theft Over",6,"Golfdale-Cedarbrae-Woburn"
"141",2023,"Assault",193,"Golfdale-Cedarbrae-Woburn"
"141",2023,"Auto Theft",77,"Golfdale-Cedarbrae-Woburn"
"141",2023,"Break and Enter",25,"Golfdale-Cedarbrae-Woburn"
"141",2023,"Robbery",30,"Golfdale-Cedarbrae-Woburn"
"141",2023,"Theft Over",9,"Golfdale-Cedarbrae-Woburn"
"141",2024,"Assault",189,"Golfdale-Cedarbrae-Woburn"
"141",2024,"Auto Theft",61,"Golfdale-Cedarbrae-Woburn"
"141",2024,"Break and Enter",34,"Golfdale-Cedarbrae-Woburn"
"141",2024,"Robbery",32,"Golfdale-Cedarbrae-Woburn"
"141",2024,"Theft Over",7,"Golfdale-Cedarbrae-Woburn"
"141",2025,"Assault",173,"Golfdale-Cedarbrae-Woburn"
"141",2025,"Auto Theft",74,"Golfdale-Cedarbrae-Woburn"
"141",2025,"Break and Enter",27,"Golfdale-Cedarbrae-Woburn"
"141",2025,"Robbery",30,"Golfdale-Cedarbrae-Woburn"
"141",2025,"Theft Over",15,"Golfdale-Cedarbrae-Woburn"
"142",2020,"Assault",180,"Woburn North"
"142",2020,"Auto Theft",63,"Woburn North"
"142",2020,"Break and Enter",26,"Woburn North"
"142",2020,"Robbery",26,"Woburn North"
"142",2020,"Theft Over",12,"Woburn North"
"142",2021,"Assault",181,"Woburn North"
"142",2021,"Auto Theft",56,"Woburn North"
"142",2021,"Break and Enter",29,"Woburn North"
"142",2021,"Robbery",12,"Woburn North"
"142",2021,"Theft Over",8,"Woburn North"
"142",2022,"Assault",193,"Woburn North"
"142",2022,"Auto Theft",105,"Woburn North"
"142",2022,"Break and Enter",33,"Woburn North"
"142",2022,"Robbery",26,"Woburn North"
"142",2022,"Theft Over",12,"Woburn North"
"142",2023,"Assault",190,"Woburn North"
"142",2023,"Auto Theft",104,"Woburn North"
"142",2023,"Break and Enter",45,"Woburn North"
"142",2023,"Robbery",25,"Woburn North"
"142",2023,"Theft Over",12,"Woburn North"
"142",2024,"Assault",204,"Woburn North"
"142",2024,"Auto Theft",87,"Woburn North"
"142",2024,"Break and Enter",30,"Woburn North"
"142",2024,"Robbery",26,"Woburn North"
"142",2024,"Theft Over",8,"Woburn North"
"142",2025,"Assault",204,"Woburn North"
"142",2025,"Auto Theft",90,"Woburn North"
"142",2025,"Break and Enter",52,"Woburn North"
"142",2025,"Robbery",22,"Woburn North"
"142",2025,"Theft Over",17,"Woburn North"
"143",2020,"Assault",66,"West Rouge"
"143",2020,"Auto Theft",20,"West Rouge"
"143",2020,"Break and Enter",19,"West Rouge"
"143",2020,"Robbery",26,"West Rouge"
"143",2020,"Theft Over",3,"West Rouge"
"143",2021,"Assault",65,"West Rouge"
"143",2021,"Auto Theft",38,"West Rouge"
"143",2021,"Break and Enter",22,"West Rouge"
"143",2021,"Robbery",7,"West Rouge"
"143",2021,"Theft Over",4,"West Rouge"
"143",2022,"Assault",58,"West Rouge"
"143",2022,"Auto Theft",66,"West Rouge"
"143",2022,"Break and Enter",22,"West Rouge"
"143",2022,"Robbery",14,"West Rouge"
"143",2022,"Theft Over",4,"West Rouge"
"143",2023,"Assault",76,"West Rouge"
"143",2023,"Auto Theft",107,"West Rouge"
"143",2023,"Break and Enter",26,"West Rouge"
"143",2023,"Robbery",22,"West Rouge"
"143",2023,"Theft Over",5,"West Rouge"
"143",2024,"Assault",72,"West Rouge"
"143",2024,"Auto Theft",86,"West Rouge"
"143",2024,"Break and Enter",21,"West Rouge"
"143",2024,"Robbery",18,"West Rouge"
"143",2024,"Theft Over",3,"West Rouge"
"143",2025,"Assault",59,"West Rouge"
"143",2025,"Auto Theft",101,"West Rouge"
"143",2025,"Break and Enter",17,"West Rouge"
"143",2025,"Robbery",10,"West Rouge"
"143",2025,"Theft Over",10,"West Rouge"
"144",2020,"Assault",86,"Morningside Heights"
"144",2020,"Auto Theft",41,"Morningside Heights"
"144",2020,"Break and Enter",19,"Morningside Heights"
"144",2020,"Robbery",14,"Morningside Heights"
"144",2020,"Theft Over",7,"Morningside Heights"
"144",2021,"Assault",82,"Morningside Heights"
"144",2021,"Auto Theft",77,"Morningside Heights"
"144",2021,"Break and Enter",25,"Morningside Heights"
"144",2021,"Robbery",12,"Morningside Heights"
"144",2021,"Theft Over",7,"Morningside Heights"
"144",2022,"Assault",106,"Morningside Heights"
"144",2022,"Auto Theft",132,"Morningside Heights"
"144",2022,"Break and Enter",24,"Morningside Heights"
"144",2022,"Robbery",27,"Morningside Heights"
"144",2022,"Theft Over",15,"Morningside Heights"
"144",2023,"Assault",119,"Morningside Heights"
"144",2023,"Auto Theft",157,"Morningside Heights"
"144",2023,"Break and Enter",33,"Morningside Heights"
"144",2023,"Robbery",24,"Morningside Heights"
"144",2023,"Theft Over",15,"Morningside Heights"
"144",2024,"Assault",125,"Morningside Heights"
"144",2024,"Auto Theft",135,"Morningside Heights"
"144",2024,"Break and Enter",39,"Morningside Heights"
"144",2024,"Robbery",22,"Morningside Heights"
"144",2024,"Theft Over",10,"Morningside Heights"
"144",2025,"Assault",116,"Morningside Heights"
"144",2025,"Auto Theft",96,"Morningside Heights"
"144",2025,"Break and Enter",40,"Morningside Heights"
"144",2025,"Robbery",37,"Morningside Heights"
"144",2025,"Theft Over",18,"Morningside Heights"
"145",2020,"Assault",79,"Malvern West"
"145",2020,"Auto Theft",24,"Malvern West"
"145",2020,"Break and Enter",11,"Malvern West"
"145",2020,"Robbery",8,"Malvern West"
"145",2020,"Theft Over",1,"Malvern West"
"145",2021,"Assault",87,"Malvern West"
"145",2021,"Auto Theft",22,"Malvern West"
"145",2021,"Break and Enter",14,"Malvern West"
"145",2021,"Robbery",20,"Malvern West"
"145",2021,"Theft Over",2,"Malvern West"
"145",2022,"Assault",90,"Malvern West"
"145",2022,"Auto Theft",55,"Malvern West"
"145",2022,"Break and Enter",8,"Malvern West"
"145",2022,"Robbery",15,"Malvern West"
"145",2022,"Theft Over",4,"Malvern West"
"145",2023,"Assault",87,"Malvern West"
"145",2023,"Auto Theft",60,"Malvern West"
"145",2023,"Break and Enter",16,"Malvern West"
"145",2023,"Robbery",14,"Malvern West"
"145",2023,"Theft Over",1,"Malvern West"
"145",2024,"Assault",98,"Malvern West"
"145",2024,"Auto Theft",65,"Malvern West"
"145",2024,"Break and Enter",17,"Malvern West"
"145",2024,"Robbery",15,"Malvern West"
"145",2024,"Theft Over",6,"Malvern West"
"145",2025,"Assault",109,"Malvern West"
"145",2025,"Auto Theft",66,"Malvern West"
"145",2025,"Break and Enter",8,"Malvern West"
"145",2025,"Robbery",23,"Malvern West"
"145",2025,"Theft Over",11,"Malvern West"
"146",2020,"Assault",164,"Malvern East"
"146",2020,"Auto Theft",41,"Malvern East"
"146",2020,"Break and Enter",14,"Malvern East"
"146",2020,"Robbery",17,"Malvern East"
"146",2020,"Theft Over",6,"Malvern East"
"146",2021,"Assault",140,"Malvern East"
"146",2021,"Auto Theft",44,"Malvern East"
"146",2021,"Break and Enter",21,"Malvern East"
"146",2021,"Robbery",21,"Malvern East"
"146",2021,"Theft Over",1,"Malvern East"
"146",2022,"Assault",121,"Malvern East"
"146",2022,"Auto Theft",44,"Malvern East"
"146",2022,"Break and Enter",16,"Malvern East"
"146",2022,"Robbery",17,"Malvern East"
"146",2022,"Theft Over",7,"Malvern East"
"146",2023,"Assault",146,"Malvern East"
"146",2023,"Auto Theft",67,"Malvern East"
"146",2023,"Break and Enter",32,"Malvern East"
"146",2023,"Robbery",20,"Malvern East"
"146",2024,"Assault",138,"Malvern East"
"146",2024,"Auto Theft",78,"Malvern East"
"146",2024,"Break and Enter",15,"Malvern East"
"146",2024,"Robbery",17,"Malvern East"
"146",2024,"Theft Over",7,"Malvern East"
"146",2025,"Assault",127,"Malvern East"
"146",2025,"Auto Theft",63,"Malvern East"
"146",2025,"Break and Enter",22,"Malvern East"
"146",2025,"Robbery",23,"Malvern East"
"146",2025,"Theft Over",10,"Malvern East"
"147",2020,"Assault",86,"L'Amoreaux West"
"147",2020,"Auto Theft",21,"L'Amoreaux West"
"147",2020,"Break and Enter",25,"L'Amoreaux West"
"147",2020,"Robbery",16,"L'Amoreaux West"
"147",2020,"Theft Over",3,"L'Amoreaux West"
"147",2021,"Assault",96,"L'Amoreaux West"
"147",2021,"Auto Theft",19,"L'Amoreaux West"
"147",2021,"Break and Enter",17,"L'Amoreaux West"
"147",2021,"Robbery",8,"L'Amoreaux West"
"147",2021,"Theft Over",3,"L'Amoreaux West"
"147",2022,"Assault",98,"L'Amoreaux West"
"147",2022,"Auto Theft",31,"L'Amoreaux West"
"147",2022,"Break and Enter",18,"L'Amoreaux West"
"147",2022,"Robbery",10,"L'Amoreaux West"
"147",2022,"Theft Over",5,"L'Amoreaux West"
"147",2023,"Assault",118,"L'Amoreaux West"
"147",2023,"Auto Theft",66,"L'Amoreaux West"
"147",2023,"Break and Enter",27,"L'Amoreaux West"
"147",2023,"Robbery",19,"L'Amoreaux West"
"147",2023,"Theft Over",3,"L'Amoreaux West"
"147",2024,"Assault",110,"L'Amoreaux West"
"147",2024,"Auto Theft",57,"L'Amoreaux West"
"147",2024,"Break and Enter",40,"L'Amoreaux West"
"147",2024,"Robbery",27,"L'Amoreaux West"
"147",2024,"Theft Over",7,"L'Amoreaux West"
"147",2025,"Assault",91,"L'Amoreaux West"
"147",2025,"Auto Theft",55,"L'Amoreaux West"
"147",2025,"Break and Enter",39,"L'Amoreaux West"
"147",2025,"Robbery",21,"L'Amoreaux West"
"147",2025,"Theft Over",10,"L'Amoreaux West"
"148",2020,"Assault",98,"East L'Amoreaux"
"148",2020,"Auto Theft",14,"East L'Amoreaux"
"148",2020,"Break and Enter",23,"East L'Amoreaux"
"148",2020,"Robbery",11,"East L'Amoreaux"
"148",2020,"Theft Over",2,"East L'Amoreaux"
"148",2021,"Assault",74,"East L'Amoreaux"
"148",2021,"Auto Theft",19,"East L'Amoreaux"
"148",2021,"Break and Enter",13,"East L'Amoreaux"
"148",2021,"Robbery",7,"East L'Amoreaux"
"148",2021,"Theft Over",5,"East L'Amoreaux"
"148",2022,"Assault",76,"East L'Amoreaux"
"148",2022,"Auto Theft",46,"East L'Amoreaux"
"148",2022,"Break and Enter",25,"East L'Amoreaux"
"148",2022,"Robbery",7,"East L'Amoreaux"
"148",2022,"Theft Over",10,"East L'Amoreaux"
"148",2023,"Assault",80,"East L'Amoreaux"
"148",2023,"Auto Theft",53,"East L'Amoreaux"
"148",2023,"Break and Enter",26,"East L'Amoreaux"
"148",2023,"Robbery",10,"East L'Amoreaux"
"148",2023,"Theft Over",6,"East L'Amoreaux"
"148",2024,"Assault",80,"East L'Amoreaux"
"148",2024,"Auto Theft",72,"East L'Amoreaux"
"148",2024,"Break and Enter",36,"East L'Amoreaux"
"148",2024,"Robbery",9,"East L'Amoreaux"
"148",2024,"Theft Over",1,"East L'Amoreaux"
"148",2025,"Assault",67,"East L'Amoreaux"
"148",2025,"Auto Theft",40,"East L'Amoreaux"
"148",2025,"Break and Enter",55,"East L'Amoreaux"
"148",2025,"Robbery",21,"East L'Amoreaux"
"148",2025,"Theft Over",4,"East L'Amoreaux"
"149",2020,"Assault",42,"Parkwoods-O'Connor Hills"
"149",2020,"Auto Theft",23,"Parkwoods-O'Connor Hills"
"149",2020,"Break and Enter",24,"Parkwoods-O'Connor Hills"
"149",2020,"Robbery",4,"Parkwoods-O'Connor Hills"
"149",2020,"Theft Over",1,"Parkwoods-O'Connor Hills"
"149",2021,"Assault",55,"Parkwoods-O'Connor Hills"
"149",2021,"Auto Theft",19,"Parkwoods-O'Connor Hills"
"149",2021,"Break and Enter",17,"Parkwoods-O'Connor Hills"
"149",2021,"Robbery",16,"Parkwoods-O'Connor Hills"
"149",2021,"Theft Over",1,"Parkwoods-O'Connor Hills"
"149",2022,"Assault",73,"Parkwoods-O'Connor Hills"
"149",2022,"Auto Theft",38,"Parkwoods-O'Connor Hills"
"149",2022,"Break and Enter",18,"Parkwoods-O'Connor Hills"
"149",2022,"Robbery",6,"Parkwoods-O'Connor Hills"
"149",2022,"Theft Over",1,"Parkwoods-O'Connor Hills"
"149",2023,"Assault",87,"Parkwoods-O'Connor Hills"
"149",2023,"Auto Theft",56,"Parkwoods-O'Connor Hills"
"149",2023,"Break and Enter",35,"Parkwoods-O'Connor Hills"
"149",2023,"Robbery",6,"Parkwoods-O'Connor Hills"
"149",2023,"Theft Over",7,"Parkwoods-O'Connor Hills"
"149",2024,"Assault",60,"Parkwoods-O'Connor Hills"
"149",2024,"Auto Theft",64,"Parkwoods-O'Connor Hills"
"149",2024,"Break and Enter",30,"Parkwoods-O'Connor Hills"
"149",2024,"Robbery",7,"Parkwoods-O'Connor Hills"
"149",2024,"Theft Over",9,"Parkwoods-O'Connor Hills"
"149",2025,"Assault",68,"Parkwoods-O'Connor Hills"
"149",2025,"Auto Theft",46,"Parkwoods-O'Connor Hills"
"149",2025,"Break and Enter",30,"Parkwoods-O'Connor Hills"
"149",2025,"Robbery",10,"Parkwoods-O'Connor Hills"
"149",2025,"Theft Over",7,"Parkwoods-O'Connor Hills"
"150",2020,"Assault",114,"Fenside-Parkwoods"
"150",2020,"Auto Theft",23,"Fenside-Parkwoods"
"150",2020,"Break and Enter",24,"Fenside-Parkwoods"
"150",2020,"Robbery",5,"Fenside-Parkwoods"
"150",2020,"Theft Over",3,"Fenside-Parkwoods"
"150",2021,"Assault",80,"Fenside-Parkwoods"
"150",2021,"Auto Theft",33,"Fenside-Parkwoods"
"150",2021,"Break and Enter",20,"Fenside-Parkwoods"
"150",2021,"Robbery",8,"Fenside-Parkwoods"
"150",2021,"Theft Over",3,"Fenside-Parkwoods"
"150",2022,"Assault",101,"Fenside-Parkwoods"
"150",2022,"Auto Theft",37,"Fenside-Parkwoods"
"150",2022,"Break and Enter",11,"Fenside-Parkwoods"
"150",2022,"Robbery",9,"Fenside-Parkwoods"
"150",2022,"Theft Over",1,"Fenside-Parkwoods"
"150",2023,"Assault",130,"Fenside-Parkwoods"
"150",2023,"Auto Theft",45,"Fenside-Parkwoods"
"150",2023,"Break and Enter",20,"Fenside-Parkwoods"
"150",2023,"Robbery",13,"Fenside-Parkwoods"
"150",2023,"Theft Over",7,"Fenside-Parkwoods"
"150",2024,"Assault",123,"Fenside-Parkwoods"
"150",2024,"Auto Theft",80,"Fenside-Parkwoods"
"150",2024,"Break and Enter",9,"Fenside-Parkwoods"
"150",2024,"Robbery",11,"Fenside-Parkwoods"
"150",2024,"Theft Over",3,"Fenside-Parkwoods"
"150",2025,"Assault",118,"Fenside-Parkwoods"
"150",2025,"Auto Theft",62,"Fenside-Parkwoods"
"150",2025,"Break and Enter",28,"Fenside-Parkwoods"
"150",2025,"Robbery",8,"Fenside-Parkwoods"
"150",2025,"Theft Over",6,"Fenside-Parkwoods"
"151",2020,"Assault",68,"Yonge-Doris"
"151",2020,"Auto Theft",20,"Yonge-Doris"
"151",2020,"Break and Enter",28,"Yonge-Doris"
"151",2020,"Robbery",11,"Yonge-Doris"
"151",2020,"Theft Over",10,"Yonge-Doris"
"151",2021,"Assault",72,"Yonge-Doris"
"151",2021,"Auto Theft",42,"Yonge-Doris"
"151",2021,"Break and Enter",17,"Yonge-Doris"
"151",2021,"Robbery",25,"Yonge-Doris"
"151",2021,"Theft Over",9,"Yonge-Doris"
"151",2022,"Assault",76,"Yonge-Doris"
"151",2022,"Auto Theft",41,"Yonge-Doris"
"151",2022,"Break and Enter",18,"Yonge-Doris"
"151",2022,"Robbery",9,"Yonge-Doris"
"151",2022,"Theft Over",11,"Yonge-Doris"
"151",2023,"Assault",94,"Yonge-Doris"
"151",2023,"Auto Theft",47,"Yonge-Doris"
"151",2023,"Break and Enter",16,"Yonge-Doris"
"151",2023,"Robbery",14,"Yonge-Doris"
"151",2023,"Theft Over",22,"Yonge-Doris"
"151",2024,"Assault",98,"Yonge-Doris"
"151",2024,"Auto Theft",31,"Yonge-Doris"
"151",2024,"Break and Enter",17,"Yonge-Doris"
"151",2024,"Robbery",21,"Yonge-Doris"
"151",2024,"Theft Over",14,"Yonge-Doris"
"151",2025,"Assault",118,"Yonge-Doris"
"151",2025,"Auto Theft",24,"Yonge-Doris"
"151",2025,"Break and Enter",14,"Yonge-Doris"
"151",2025,"Robbery",17,"Yonge-Doris"
"151",2025,"Theft Over",13,"Yonge-Doris"
"152",2020,"Assault",38,"East Willowdale"
"152",2020,"Auto Theft",21,"East Willowdale"
"152",2020,"Break and Enter",35,"East Willowdale"
"152",2020,"Robbery",18,"East Willowdale"
"152",2020,"Theft Over",4,"East Willowdale"
"152",2021,"Assault",47,"East Willowdale"
"152",2021,"Auto Theft",45,"East Willowdale"
"152",2021,"Break and Enter",27,"East Willowdale"
"152",2021,"Robbery",10,"East Willowdale"
"152",2021,"Theft Over",5,"East Willowdale"
"152",2022,"Assault",61,"East Willowdale"
"152",2022,"Auto Theft",44,"East Willowdale"
"152",2022,"Break and Enter",39,"East Willowdale"
"152",2022,"Robbery",12,"East Willowdale"
"152",2022,"Theft Over",13,"East Willowdale"
"152",2023,"Assault",46,"East Willowdale"
"152",2023,"Auto Theft",91,"East Willowdale"
"152",2023,"Break and Enter",73,"East Willowdale"
"152",2023,"Robbery",17,"East Willowdale"
"152",2023,"Theft Over",14,"East Willowdale"
"152",2024,"Assault",72,"East Willowdale"
"152",2024,"Auto Theft",46,"East Willowdale"
"152",2024,"Break and Enter",53,"East Willowdale"
"152",2024,"Robbery",34,"East Willowdale"
"152",2024,"Theft Over",11,"East Willowdale"
"152",2025,"Assault",51,"East Willowdale"
"152",2025,"Auto Theft",32,"East Willowdale"
"152",2025,"Break and Enter",34,"East Willowdale"
"152",2025,"Robbery",10,"East Willowdale"
"152",2025,"Theft Over",9,"East Willowdale"
"153",2020,"Assault",42,"Avondale"
"153",2020,"Auto Theft",34,"Avondale"
"153",2020,"Break and Enter",13,"Avondale"
"153",2020,"Robbery",9,"Avondale"
"153",2020,"Theft Over",3,"Avondale"
"153",2021,"Assault",50,"Avondale"
"153",2021,"Auto Theft",32,"Avondale"
"153",2021,"Break and Enter",17,"Avondale"
"153",2021,"Robbery",6,"Avondale"
"153",2021,"Theft Over",5,"Avondale"
"153",2022,"Assault",38,"Avondale"
"153",2022,"Auto Theft",19,"Avondale"
"153",2022,"Break and Enter",8,"Avondale"
"153",2022,"Robbery",1,"Avondale"
"153",2022,"Theft Over",9,"Avondale"
"153",2023,"Assault",50,"Avondale"
"153",2023,"Auto Theft",28,"Avondale"
"153",2023,"Break and Enter",20,"Avondale"
"153",2023,"Robbery",6,"Avondale"
"153",2023,"Theft Over",6,"Avondale"
"153",2024,"Assault",53,"Avondale"
"153",2024,"Auto Theft",18,"Avondale"
"153",2024,"Break and Enter",20,"Avondale"
"153",2024,"Robbery",12,"Avondale"
"153",2024,"Theft Over",2,"Avondale"
"153",2025,"Assault",68,"Avondale"
"153",2025,"Auto Theft",11,"Avondale"
"153",2025,"Break and Enter",18,"Avondale"
"153",2025,"Robbery",5,"Avondale"
"153",2025,"Theft Over",3,"Avondale"
"154",2020,"Assault",242,"Oakdale-Beverley Heights"
"154",2020,"Auto Theft",100,"Oakdale-Beverley Heights"
"154",2020,"Break and Enter",47,"Oakdale-Beverley Heights"
"154",2020,"Robbery",50,"Oakdale-Beverley Heights"
"154",2020,"Theft Over",14,"Oakdale-Beverley Heights"
"154",2021,"Assault",292,"Oakdale-Beverley Heights"
"154",2021,"Auto Theft",113,"Oakdale-Beverley Heights"
"154",2021,"Break and Enter",63,"Oakdale-Beverley Heights"
"154",2021,"Robbery",28,"Oakdale-Beverley Heights"
"154",2021,"Theft Over",20,"Oakdale-Beverley Heights"
"154",2022,"Assault",317,"Oakdale-Beverley Heights"
"154",2022,"Auto Theft",110,"Oakdale-Beverley Heights"
"154",2022,"Break and Enter",51,"Oakdale-Beverley Heights"
"154",2022,"Robbery",39,"Oakdale-Beverley Heights"
"154",2022,"Theft Over",18,"Oakdale-Beverley Heights"
"154",2023,"Assault",439,"Oakdale-Beverley Heights"
"154",2023,"Auto Theft",167,"Oakdale-Beverley Heights"
"154",2023,"Break and Enter",85,"Oakdale-Beverley Heights"
"154",2023,"Robbery",31,"Oakdale-Beverley Heights"
"154",2023,"Theft Over",22,"Oakdale-Beverley Heights"
"154",2024,"Assault",394,"Oakdale-Beverley Heights"
"154",2024,"Auto Theft",109,"Oakdale-Beverley Heights"
"154",2024,"Break and Enter",57,"Oakdale-Beverley Heights"
"154",2024,"Robbery",36,"Oakdale-Beverley Heights"
"154",2024,"Theft Over",15,"Oakdale-Beverley Heights"
"154",2025,"Assault",269,"Oakdale-Beverley Heights"
"154",2025,"Auto Theft",111,"Oakdale-Beverley Heights"
"154",2025,"Break and Enter",38,"Oakdale-Beverley Heights"
"154",2025,"Robbery",39,"Oakdale-Beverley Heights"
"154",2025,"Theft Over",19,"Oakdale-Beverley Heights"
"155",2020,"Assault",130,"Downsview"
"155",2020,"Auto Theft",54,"Downsview"
"155",2020,"Break and Enter",45,"Downsview"
"155",2020,"Robbery",6,"Downsview"
"155",2020,"Theft Over",10,"Downsview"
"155",2021,"Assault",133,"Downsview"
"155",2021,"Auto Theft",59,"Downsview"
"155",2021,"Break and Enter",29,"Downsview"
"155",2021,"Robbery",11,"Downsview"
"155",2021,"Theft Over",7,"Downsview"
"155",2022,"Assault",137,"Downsview"
"155",2022,"Auto Theft",128,"Downsview"
"155",2022,"Break and Enter",31,"Downsview"
"155",2022,"Robbery",26,"Downsview"
"155",2022,"Theft Over",13,"Downsview"
"155",2023,"Assault",200,"Downsview"
"155",2023,"Auto Theft",102,"Downsview"
"155",2023,"Break and Enter",75,"Downsview"
"155",2023,"Robbery",28,"Downsview"
"155",2023,"Theft Over",17,"Downsview"
"155",2024,"Assault",207,"Downsview"
"155",2024,"Auto Theft",82,"Downsview"
"155",2024,"Break and Enter",29,"Downsview"
"155",2024,"Robbery",20,"Downsview"
"155",2024,"Theft Over",15,"Downsview"
"155",2025,"Assault",171,"Downsview"
"155",2025,"Auto Theft",77,"Downsview"
"155",2025,"Break and Enter",38,"Downsview"
"155",2025,"Robbery",28,"Downsview"
"155",2025,"Theft Over",18,"Downsview"
"156",2020,"Assault",130,"Bendale-Glen Andrew"
"156",2020,"Auto Theft",48,"Bendale-Glen Andrew"
"156",2020,"Break and Enter",20,"Bendale-Glen Andrew"
"156",2020,"Robbery",19,"Bendale-Glen Andrew"
"156",2020,"Theft Over",5,"Bendale-Glen Andrew"
"156",2021,"Assault",133,"Bendale-Glen Andrew"
"156",2021,"Auto Theft",77,"Bendale-Glen Andrew"
"156",2021,"Break and Enter",18,"Bendale-Glen Andrew"
"156",2021,"Robbery",49,"Bendale-Glen Andrew"
"156",2021,"Theft Over",7,"Bendale-Glen Andrew"
"156",2022,"Assault",165,"Bendale-Glen Andrew"
"156",2022,"Auto Theft",84,"Bendale-Glen Andrew"
"156",2022,"Break and Enter",25,"Bendale-Glen Andrew"
"156",2022,"Robbery",54,"Bendale-Glen Andrew"
"156",2022,"Theft Over",13,"Bendale-Glen Andrew"
"156",2023,"Assault",241,"Bendale-Glen Andrew"
"156",2023,"Auto Theft",153,"Bendale-Glen Andrew"
"156",2023,"Break and Enter",27,"Bendale-Glen Andrew"
"156",2023,"Robbery",52,"Bendale-Glen Andrew"
"156",2023,"Theft Over",21,"Bendale-Glen Andrew"
"156",2024,"Assault",192,"Bendale-Glen Andrew"
"156",2024,"Auto Theft",127,"Bendale-Glen Andrew"
"156",2024,"Break and Enter",23,"Bendale-Glen Andrew"
"156",2024,"Robbery",57,"Bendale-Glen Andrew"
"156",2024,"Theft Over",13,"Bendale-Glen Andrew"
"156",2025,"Assault",168,"Bendale-Glen Andrew"
"156",2025,"Auto Theft",96,"Bendale-Glen Andrew"
"156",2025,"Break and Enter",29,"Bendale-Glen Andrew"
"156",2025,"Robbery",45,"Bendale-Glen Andrew"
