"HOOD_158","year","theft_count","neighbourhood_name","TSNS.DESIGNATION","population","low_income","income","housing_cost","unemployment","auto_theft_rate"
"121",2023,23,"Oakridge","Neighbourhood Improvement Area",13705,22.5,60000,1475,21.1,16.7821962787304
"121",2024,26,"Oakridge","Neighbourhood Improvement Area",13705,22.5,60000,1475,21.1,18.971178402043
"121",2025,24,"Oakridge","Neighbourhood Improvement Area",13705,22.5,60000,1475,21.1,17.5118569865013
"122",2014,13,"Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood",22700,9.7,90000,2575,14.9,5.72687224669604
"122",2015,22,"Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood",22700,9.7,90000,2575,14.9,9.69162995594714
"122",2016,15,"Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood",22700,9.7,90000,2575,14.9,6.6079295154185
"122",2017,13,"Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood",22700,9.7,90000,2575,14.9,5.72687224669604
"122",2018,23,"Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood",22700,9.7,90000,2575,14.9,10.1321585903084
"122",2019,26,"Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood",22700,9.7,90000,2575,14.9,11.4537444933921
"122",2020,20,"Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood",22700,9.7,90000,2575,14.9,8.81057268722467
"122",2021,32,"Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood",22700,9.7,90000,2575,14.9,14.0969162995595
"122",2022,48,"Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood",22700,9.7,90000,2575,14.9,21.1453744493392
"122",2023,73,"Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood",22700,9.7,90000,2575,14.9,32.15859030837
"122",2024,73,"Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood",22700,9.7,90000,2575,14.9,32.15859030837
"122",2025,69,"Birchcliffe-Cliffside","Not an NIA or Emerging Neighbourhood",22700,9.7,90000,2575,14.9,30.3964757709251
"123",2014,20,"Cliffcrest","Not an NIA or Emerging Neighbourhood",16130,11.1,92000,1480,15.3,12.3992560446373
"123",2015,13,"Cliffcrest","Not an NIA or Emerging Neighbourhood",16130,11.1,92000,1480,15.3,8.05951642901426
"123",2016,11,"Cliffcrest","Not an NIA or Emerging Neighbourhood",16130,11.1,92000,1480,15.3,6.81959082455053
"123",2017,18,"Cliffcrest","Not an NIA or Emerging Neighbourhood",16130,11.1,92000,1480,15.3,11.1593304401736
"123",2018,23,"Cliffcrest","Not an NIA or Emerging Neighbourhood",16130,11.1,92000,1480,15.3,14.2591444513329
"123",2019,19,"Cliffcrest","Not an NIA or Emerging Neighbourhood",16130,11.1,92000,1480,15.3,11.7792932424055
"123",2020,19,"Cliffcrest","Not an NIA or Emerging Neighbourhood",16130,11.1,92000,1480,15.3,11.7792932424055
"123",2021,34,"Cliffcrest","Not an NIA or Emerging Neighbourhood",16130,11.1,92000,1480,15.3,21.0787352758834
"123",2022,41,"Cliffcrest","Not an NIA or Emerging Neighbourhood",16130,11.1,92000,1480,15.3,25.4184748915065
"123",2023,62,"Cliffcrest","Not an NIA or Emerging Neighbourhood",16130,11.1,92000,1480,15.3,38.4376937383757
"123",2024,71,"Cliffcrest","Not an NIA or Emerging Neighbourhood",16130,11.1,92000,1480,15.3,44.0173589584625
"123",2025,49,"Cliffcrest","Not an NIA or Emerging Neighbourhood",16130,11.1,92000,1480,15.3,30.3781773093614
"124",2014,25,"Kennedy Park","Neighbourhood Improvement Area",17110,17,69000,1730,18.4,14.6113383985973
"124",2015,15,"Kennedy Park","Neighbourhood Improvement Area",17110,17,69000,1730,18.4,8.76680303915839
"124",2016,13,"Kennedy Park","Neighbourhood Improvement Area",17110,17,69000,1730,18.4,7.5978959672706
"124",2017,25,"Kennedy Park","Neighbourhood Improvement Area",17110,17,69000,1730,18.4,14.6113383985973
"124",2018,32,"Kennedy Park","Neighbourhood Improvement Area",17110,17,69000,1730,18.4,18.7025131502046
"124",2019,23,"Kennedy Park","Neighbourhood Improvement Area",17110,17,69000,1730,18.4,13.4424313267095
"124",2020,32,"Kennedy Park","Neighbourhood Improvement Area",17110,17,69000,1730,18.4,18.7025131502046
"124",2021,34,"Kennedy Park","Neighbourhood Improvement Area",17110,17,69000,1730,18.4,19.8714202220923
"124",2022,50,"Kennedy Park","Neighbourhood Improvement Area",17110,17,69000,1730,18.4,29.2226767971946
"124",2023,48,"Kennedy Park","Neighbourhood Improvement Area",17110,17,69000,1730,18.4,28.0537697253068
"124",2024,48,"Kennedy Park","Neighbourhood Improvement Area",17110,17,69000,1730,18.4,28.0537697253068
"124",2025,40,"Kennedy Park","Neighbourhood Improvement Area",17110,17,69000,1730,18.4,23.3781414377557
"125",2014,5,"Ionview","Neighbourhood Improvement Area",13365,13.8,74500,1275,16.4,3.74111485222596
"125",2015,12,"Ionview","Neighbourhood Improvement Area",13365,13.8,74500,1275,16.4,8.97867564534231
"125",2016,8,"Ionview","Neighbourhood Improvement Area",13365,13.8,74500,1275,16.4,5.98578376356154
"125",2017,7,"Ionview","Neighbourhood Improvement Area",13365,13.8,74500,1275,16.4,5.23756079311635
"125",2018,3,"Ionview","Neighbourhood Improvement Area",13365,13.8,74500,1275,16.4,2.24466891133558
"125",2019,9,"Ionview","Neighbourhood Improvement Area",13365,13.8,74500,1275,16.4,6.73400673400673
"125",2020,6,"Ionview","Neighbourhood Improvement Area",13365,13.8,74500,1275,16.4,4.48933782267116
"125",2021,9,"Ionview","Neighbourhood Improvement Area",13365,13.8,74500,1275,16.4,6.73400673400673
"125",2022,11,"Ionview","Neighbourhood Improvement Area",13365,13.8,74500,1275,16.4,8.23045267489712
"125",2023,35,"Ionview","Neighbourhood Improvement Area",13365,13.8,74500,1275,16.4,26.1878039655817
"125",2024,28,"Ionview","Neighbourhood Improvement Area",13365,13.8,74500,1275,16.4,20.9502431724654
"125",2025,19,"Ionview","Neighbourhood Improvement Area",13365,13.8,74500,1275,16.4,14.2162364384587
"126",2014,47,"Dorset Park","Emerging Neighbourhood",24305,13,79000,2680,14.5,19.3375848590825
"126",2015,43,"Dorset Park","Emerging Neighbourhood",24305,13,79000,2680,14.5,17.6918329561819
"126",2016,46,"Dorset Park","Emerging Neighbourhood",24305,13,79000,2680,14.5,18.9261468833573
"126",2017,43,"Dorset Park","Emerging Neighbourhood",24305,13,79000,2680,14.5,17.6918329561819
"126",2018,80,"Dorset Park","Emerging Neighbourhood",24305,13,79000,2680,14.5,32.9150380580128
"126",2019,65,"Dorset Park","Emerging Neighbourhood",24305,13,79000,2680,14.5,26.7434684221354
"126",2020,72,"Dorset Park","Emerging Neighbourhood",24305,13,79000,2680,14.5,29.6235342522115
"126",2021,49,"Dorset Park","Emerging Neighbourhood",24305,13,79000,2680,14.5,20.1604608105328
"126",2022,72,"Dorset Park","Emerging Neighbourhood",24305,13,79000,2680,14.5,29.6235342522115
"126",2023,104,"Dorset Park","Emerging Neighbourhood",24305,13,79000,2680,14.5,42.7895494754166
"126",2024,119,"Dorset Park","Emerging Neighbourhood",24305,13,79000,2680,14.5,48.961119111294
"126",2025,95,"Dorset Park","Emerging Neighbourhood",24305,13,79000,2680,14.5,39.0866076938901
"128",2014,34,"Agincourt South-Malvern West","Not an NIA or Emerging Neighbourhood",24170,13,79500,3010,14.4,14.0670252378982
"128",2015,31,"Agincourt South-Malvern West","Not an NIA or Emerging Neighbourhood",24170,13,79500,3010,14.4,12.8258171286719
"128",2016,29,"Agincourt South-Malvern West","Not an NIA or Emerging Neighbourhood",24170,13,79500,3010,14.4,11.9983450558544
"128",2017,39,"Agincourt South-Malvern West","Not an NIA or Emerging Neighbourhood",24170,13,79500,3010,14.4,16.1357054199421
"128",2018,37,"Agincourt South-Malvern West","Not an NIA or Emerging Neighbourhood",24170,13,79500,3010,14.4,15.3082333471245
"128",2019,56,"Agincourt South-Malvern West","Not an NIA or Emerging Neighbourhood",24170,13,79500,3010,14.4,23.1692180388912
"128",2020,67,"Agincourt South-Malvern West","Not an NIA or Emerging Neighbourhood",24170,13,79500,3010,14.4,27.7203144393877
"128",2021,36,"Agincourt South-Malvern West","Not an NIA or Emerging Neighbourhood",24170,13,79500,3010,14.4,14.8944973107158
"128",2022,82,"Agincourt South-Malvern West","Not an NIA or Emerging Neighbourhood",24170,13,79500,3010,14.4,33.9263549855192
"128",2023,134,"Agincourt South-Malvern West","Not an NIA or Emerging Neighbourhood",24170,13,79500,3010,14.4,55.4406288787753
"128",2024,100,"Agincourt South-Malvern West","Not an NIA or Emerging Neighbourhood",24170,13,79500,3010,14.4,41.3736036408771
