"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name","population","crime_rate","city_avg_rate","s_crime_rate"
"120",2024,"Robbery",14,"Clairlea-Birchmount",26840,5.21609538002981,11.3101442433483,0.0737226158079226
"120",2024,"Theft Over",9,"Clairlea-Birchmount",26840,3.3532041728763,6.42981597689917,0.075433181416248
"120",2025,"Assault",377,"Clairlea-Birchmount",26840,140.461997019374,82.5823093970963,0.210714346958368
"120",2025,"Auto Theft",87,"Clairlea-Birchmount",26840,32.4143070044709,24.5124507884229,0.209532975452685
"120",2025,"Break and Enter",58,"Clairlea-Birchmount",26840,21.6095380029806,21.9516187363523,0.202947430973686
"120",2025,"Robbery",15,"Clairlea-Birchmount",26840,5.58867362146051,8.84684607787153,0.125867254827541
"120",2025,"Theft Over",26,"Clairlea-Birchmount",26840,9.68703427719821,6.25993971099421,0.306306547278098
"121",2014,"Assault",176,"Oakridge",13705,128.420284567676,59.7037606491133,0.396020995859884
"121",2014,"Auto Theft",21,"Oakridge",13705,15.3228748631886,12.5725770449819,0.155063182187614
"121",2014,"Break and Enter",62,"Oakridge",13705,45.238963881795,26.6978755593416,0.382419980057692
"121",2014,"Robbery",48,"Oakridge",13705,35.0237139730026,13.5821805100475,0.422136958183733
"121",2014,"Theft Over",2,"Oakridge",13705,1.45932141554177,3.65174026360149,0.0369240871003688
"121",2015,"Assault",182,"Oakridge",13705,132.798248814301,64.8993305496583,0.305441611748992
"121",2015,"Auto Theft",15,"Oakridge",13705,10.9449106165633,11.9822217582044,0.12336104015419
"121",2015,"Break and Enter",68,"Oakridge",13705,49.6169281284203,25.5038899189161,0.491410207115634
"121",2015,"Robbery",34,"Oakridge",13705,24.8084640642101,12.4561626193602,0.395157338780527
"121",2015,"Theft Over",4,"Oakridge",13705,2.91864283108355,3.66782701415542,0.116883936739481
"121",2016,"Assault",143,"Oakridge",13705,104.341481211237,67.1208846597699,0.25575535583672
"121",2016,"Auto Theft",11,"Oakridge",13705,8.02626778547975,11.9533084105112,0.0718460824440936
"121",2016,"Break and Enter",58,"Oakridge",13705,42.3203210507114,23.5590159893207,0.524049718567974
"121",2016,"Robbery",30,"Oakridge",13705,21.8898212331266,13.2661908051903,0.376499280999647
"121",2016,"Theft Over",10,"Oakridge",13705,7.29660707770886,3.75877737435639,0.314573413746664
"121",2017,"Assault",173,"Oakridge",13705,126.231302444363,69.4035720859218,0.242407908987586
"121",2017,"Auto Theft",12,"Oakridge",13705,8.75592849325064,13.0194983285573,0.0788005900273729
"121",2017,"Break and Enter",70,"Oakridge",13705,51.0762495439621,25.2878854736903,0.472901877977317
"121",2017,"Robbery",37,"Oakridge",13705,26.9974461875228,14.3548478472783,0.387918490620245
"121",2017,"Theft Over",1,"Oakridge",13705,0.729660707770887,4.12216830498806,0.0150084848465846
"121",2018,"Assault",160,"Oakridge",13705,116.745713243342,70.45244134518,0.243120655276772
"121",2018,"Auto Theft",13,"Oakridge",13705,9.48558920102153,16.9822295749662,0.0515538834778046
"121",2018,"Break and Enter",64,"Oakridge",13705,46.6982852973367,27.5990772510942,0.336256510966451
"121",2018,"Robbery",37,"Oakridge",13705,26.9974461875228,13.2701503600022,0.327716091512335
"121",2018,"Theft Over",5,"Oakridge",13705,3.64830353885443,4.47180131994928,0.0978563345852831
"121",2019,"Assault",166,"Oakridge",13705,121.123677489967,74.3439178949927,0.211661185884261
"121",2019,"Auto Theft",8,"Oakridge",13705,5.83728566216709,18.6275271489613,0.0215033315069834
"121",2019,"Break and Enter",50,"Oakridge",13705,36.4830353885443,31.0331575818545,0.211755124520674
"121",2019,"Robbery",33,"Oakridge",13705,24.0788033564393,12.642311995235,0.359694578688309
"121",2019,"Theft Over",5,"Oakridge",13705,3.64830353885443,4.91033294764247,0.0638889372074064
"121",2020,"Assault",168,"Oakridge",13705,122.582998905509,64.6066532437307,0.324625971768943
"121",2020,"Auto Theft",21,"Oakridge",13705,15.3228748631886,20.3235219509665,0.101514649587582
"121",2020,"Break and Enter",36,"Oakridge",13705,26.2677854797519,25.6028576114286,0.206197100127558
"121",2020,"Robbery",26,"Oakridge",13705,18.971178402043,9.79054142585102,0.296729781446206
"121",2020,"Theft Over",4,"Oakridge",13705,2.91864283108355,4.32598074185994,0.0997046137318525
"121",2021,"Assault",184,"Oakridge",13705,134.257570229843,67.000711128936,0.380318330125516
"121",2021,"Auto Theft",21,"Oakridge",13705,15.3228748631886,23.3490047634096,0.0736153618121043
"121",2021,"Break and Enter",28,"Oakridge",13705,20.4304998175848,20.432061457531,0.191456307297835
"121",2021,"Robbery",22,"Oakridge",13705,16.0525355709595,8.00060922030759,0.290380108128873
"121",2021,"Theft Over",5,"Oakridge",13705,3.64830353885443,3.86280673690401,0.144499422960223
"121",2022,"Assault",177,"Oakridge",13705,129.149945275447,75.5027763886577,0.339005512994886
"121",2022,"Auto Theft",21,"Oakridge",13705,15.3228748631886,34.6283205409473,0.0474073265237703
"121",2022,"Break and Enter",35,"Oakridge",13705,25.538124771981,22.1324764378535,0.227724340402323
"121",2022,"Robbery",11,"Oakridge",13705,8.02626778547975,10.1236637693902,0.170675636164391
"121",2022,"Theft Over",7,"Oakridge",13705,5.1076249543962,5.07012294090382,0.119285788757433
"121",2023,"Assault",215,"Oakridge",13705,156.877052170741,86.6815187447212,0.328865128332255
"121",2023,"Auto Theft",23,"Oakridge",13705,16.7821962787304,43.1316360491142,0.0445271665659085
"121",2023,"Break and Enter",31,"Oakridge",13705,22.6194819408975,28.2926805343177,0.177811506594633
"121",2023,"Robbery",18,"Oakridge",13705,13.133892739876,11.2130876852936,0.250435015599723
"121",2023,"Theft Over",5,"Oakridge",13705,3.64830353885443,6.10925045926995,0.0773735783678916
"121",2024,"Assault",236,"Oakridge",13705,172.199927033929,88.726117235917,0.317898948068308
"121",2024,"Auto Theft",26,"Oakridge",13705,18.971178402043,32.7007361583231,0.072714675496102
"121",2024,"Break and Enter",36,"Oakridge",13705,26.2677854797519,25.2795511272439,0.279101238991892
"121",2024,"Robbery",23,"Oakridge",13705,16.7821962787304,11.3101442433483,0.265716410910524
"121",2024,"Theft Over",11,"Oakridge",13705,8.02626778547975,6.42981597689917,0.197492230171551
"121",2025,"Assault",184,"Oakridge",13705,134.257570229843,82.5823093970963,0.199754211854907
"121",2025,"Auto Theft",24,"Oakridge",13705,17.5118569865013,24.5124507884229,0.105499096974046
"121",2025,"Break and Enter",36,"Oakridge",13705,26.2677854797519,21.9516187363523,0.255930460580288
"121",2025,"Robbery",9,"Oakridge",13705,6.56694636993798,8.84684607787153,0.151654145490365
"121",2025,"Theft Over",5,"Oakridge",13705,3.64830353885443,6.25993971099421,0.100842725537633
"122",2014,"Assault",138,"Birchcliffe-Cliffside",22700,60.7929515418502,59.7037606491133,0.171080673023717
"122",2014,"Auto Theft",13,"Birchcliffe-Cliffside",22700,5.72687224669604,12.5725770449819,0.0527818649414288
"122",2014,"Break and Enter",72,"Birchcliffe-Cliffside",22700,31.7180616740088,26.6978755593416,0.257133471453994
"122",2014,"Robbery",16,"Birchcliffe-Cliffside",22700,7.04845814977974,13.5821805100475,0.0806408953552349
"122",2014,"Theft Over",3,"Birchcliffe-Cliffside",22700,1.3215859030837,3.65174026360149,0.0322846994194993
"122",2015,"Assault",136,"Birchcliffe-Cliffside",22700,59.9118942731278,64.8993305496583,0.122584976770709
"122",2015,"Auto Theft",22,"Birchcliffe-Cliffside",22700,9.69162995594714,11.9822217582044,0.107762946683751
"122",2015,"Break and Enter",82,"Birchcliffe-Cliffside",22700,36.1233480176211,25.5038899189161,0.344555391041714
"122",2015,"Robbery",26,"Birchcliffe-Cliffside",22700,11.4537444933921,12.4561626193602,0.177322043658942
"122",2015,"Theft Over",4,"Birchcliffe-Cliffside",22700,1.76211453744493,3.66782701415542,0.0635676531516472
"122",2016,"Assault",200,"Birchcliffe-Cliffside",22700,88.1057268722467,67.1208846597699,0.212107361704386
"122",2016,"Auto Theft",15,"Birchcliffe-Cliffside",22700,6.6079295154185,11.9533084105112,0.0567958041205995
"122",2016,"Break and Enter",75,"Birchcliffe-Cliffside",22700,33.0396475770925,23.5590159893207,0.393464632168736
"122",2016,"Robbery",25,"Birchcliffe-Cliffside",22700,11.0132158590308,13.2661908051903,0.183014742329275
"122",2016,"Theft Over",6,"Birchcliffe-Cliffside",22700,2.6431718061674,3.75877737435639,0.0997361612201145
"122",2017,"Assault",165,"Birchcliffe-Cliffside",22700,72.6872246696035,69.4035720859218,0.126719698800436
"122",2017,"Auto Theft",13,"Birchcliffe-Cliffside",22700,5.72687224669604,13.0194983285573,0.0469618185801036
"122",2017,"Break and Enter",83,"Birchcliffe-Cliffside",22700,36.5638766519824,25.2878854736903,0.324333933330972
"122",2017,"Robbery",15,"Birchcliffe-Cliffside",22700,6.6079295154185,14.3548478472783,0.0836282450283234
"122",2017,"Theft Over",6,"Birchcliffe-Cliffside",22700,2.6431718061674,4.12216830498806,0.0849470261097803
"122",2018,"Assault",198,"Birchcliffe-Cliffside",22700,87.2246696035242,70.45244134518,0.176699689619604
"122",2018,"Auto Theft",23,"Birchcliffe-Cliffside",22700,10.1321585903084,16.9822295749662,0.055941549242422
"122",2018,"Break and Enter",71,"Birchcliffe-Cliffside",22700,31.2775330396476,27.5990772510942,0.217659074776347
"122",2018,"Robbery",22,"Birchcliffe-Cliffside",22700,9.69162995594714,13.2701503600022,0.111436825604239
"122",2018,"Theft Over",10,"Birchcliffe-Cliffside",22700,4.40528634361234,4.47180131994928,0.120953739322621
"122",2019,"Assault",211,"Birchcliffe-Cliffside",22700,92.9515418502203,74.3439178949927,0.156252047789114
"122",2019,"Auto Theft",26,"Birchcliffe-Cliffside",22700,11.4537444933921,18.6275271489613,0.0604771869598356
"122",2019,"Break and Enter",56,"Birchcliffe-Cliffside",22700,24.6696035242291,31.0331575818545,0.131365867762745
"122",2019,"Robbery",32,"Birchcliffe-Cliffside",22700,14.0969162995595,12.642311995235,0.205806354894048
"122",2019,"Theft Over",5,"Birchcliffe-Cliffside",22700,2.20264317180617,4.91033294764247,0.0355508166083902
"122",2020,"Assault",146,"Birchcliffe-Cliffside",22700,64.3171806167401,64.6066532437307,0.154668137482522
"122",2020,"Auto Theft",20,"Birchcliffe-Cliffside",22700,8.81057268722467,20.3235219509665,0.0451969019437214
"122",2020,"Break and Enter",46,"Birchcliffe-Cliffside",22700,20.2643171806167,25.6028576114286,0.152767151111128
"122",2020,"Robbery",21,"Birchcliffe-Cliffside",22700,9.2511013215859,9.79054142585102,0.133922853765983
"122",2020,"Theft Over",5,"Birchcliffe-Cliffside",22700,2.20264317180617,4.32598074185994,0.0709116496803016
"122",2021,"Assault",143,"Birchcliffe-Cliffside",22700,62.9955947136564,67.000711128936,0.155301583662666
"122",2021,"Auto Theft",32,"Birchcliffe-Cliffside",22700,14.0969162995595,23.3490047634096,0.0652478348011394
"122",2021,"Break and Enter",42,"Birchcliffe-Cliffside",22700,18.5022026431718,20.432061457531,0.169350627791712
"122",2021,"Robbery",14,"Birchcliffe-Cliffside",22700,6.16740088105727,8.00060922030759,0.103917346832967
"122",2021,"Theft Over",4,"Birchcliffe-Cliffside",22700,1.76211453744493,3.86280673690401,0.0610244317956244
"122",2022,"Assault",160,"Birchcliffe-Cliffside",22700,70.4845814977974,75.5027763886577,0.159846080831885
"122",2022,"Auto Theft",48,"Birchcliffe-Cliffside",22700,21.1453744493392,34.6283205409473,0.0726746078500445
"122",2022,"Break and Enter",31,"Birchcliffe-Cliffside",22700,13.6563876651982,22.1324764378535,0.0983808468446327
"122",2022,"Robbery",15,"Birchcliffe-Cliffside",22700,6.6079295154185,10.1236637693902,0.137519586633072
"122",2022,"Theft Over",7,"Birchcliffe-Cliffside",22700,3.08370044052863,5.07012294090382,0.0675196612977468
"122",2023,"Assault",205,"Birchcliffe-Cliffside",22700,90.3083700440529,86.6815187447212,0.167283793992607
"122",2023,"Auto Theft",73,"Birchcliffe-Cliffside",22700,32.15859030837,43.1316360491142,0.107644809848149
"122",2023,"Break and Enter",33,"Birchcliffe-Cliffside",22700,14.5374449339207,28.2926805343177,0.0983686524016844
"122",2023,"Robbery",14,"Birchcliffe-Cliffside",22700,6.16740088105727,11.2130876852936,0.109868767440958
"122",2023,"Theft Over",5,"Birchcliffe-Cliffside",22700,2.20264317180617,6.10925045926995,0.042516995350447
"122",2024,"Assault",156,"Birchcliffe-Cliffside",22700,68.7224669603524,88.726117235917,0.108481616341391
"122",2024,"Auto Theft",73,"Birchcliffe-Cliffside",22700,32.15859030837,32.7007361583231,0.140376898598038
"122",2024,"Break and Enter",49,"Birchcliffe-Cliffside",22700,21.5859030837004,25.2795511272439,0.21937828823548
"122",2024,"Robbery",7,"Birchcliffe-Cliffside",22700,3.08370044052863,11.3101442433483,0.0383255013716818
"122",2024,"Theft Over",7,"Birchcliffe-Cliffside",22700,3.08370044052863,6.42981597689917,0.0683938230994384
"122",2025,"Assault",157,"Birchcliffe-Cliffside",22700,69.1629955947137,82.5823093970963,0.0847644865015226
"122",2025,"Auto Theft",69,"Birchcliffe-Cliffside",22700,30.3964757709251,24.5124507884229,0.195446512549741
"122",2025,"Break and Enter",46,"Birchcliffe-Cliffside",22700,20.2643171806167,21.9516187363523,0.187646853875939
"122",2025,"Robbery",19,"Birchcliffe-Cliffside",22700,8.37004405286344,8.84684607787153,0.199183101884534
"122",2025,"Theft Over",8,"Birchcliffe-Cliffside",22700,3.52422907488987,6.25993971099421,0.0966211739150893
"123",2014,"Assault",81,"Cliffcrest",16130,50.2169869807812,59.7037606491133,0.135903167476334
"123",2014,"Auto Theft",20,"Cliffcrest",16130,12.3992560446373,12.5725770449819,0.123901083151373
"123",2014,"Break and Enter",42,"Cliffcrest",16130,26.0384376937384,26.6978755593416,0.204505307465044
"123",2014,"Robbery",31,"Cliffcrest",16130,19.2188468691878,13.5821805100475,0.229205750562748
"123",2014,"Theft Over",3,"Cliffcrest",16130,1.8598884066956,3.65174026360149,0.050416508415371
"123",2015,"Assault",103,"Cliffcrest",16130,63.8561686298822,64.8993305496583,0.132480337031865
"123",2015,"Auto Theft",13,"Cliffcrest",16130,8.05951642901426,11.9822217582044,0.0874499711887417
"123",2015,"Break and Enter",58,"Cliffcrest",16130,35.9578425294482,25.5038899189161,0.342754143498417
"123",2015,"Robbery",20,"Cliffcrest",16130,12.3992560446373,12.4561626193602,0.192744740235547
"123",2015,"Theft Over",6,"Cliffcrest",16130,3.7197768133912,3.66782701415542,0.153816441398042
"123",2016,"Assault",111,"Cliffcrest",16130,68.8158710477371,67.1208846597699,0.160248760233693
"123",2016,"Auto Theft",11,"Cliffcrest",16130,6.81959082455053,11.9533084105112,0.0590417856893084
"123",2016,"Break and Enter",59,"Cliffcrest",16130,36.5778053316801,23.5590159893207,0.443248803262603
"123",2016,"Robbery",25,"Cliffcrest",16130,15.4990700557967,13.2661908051903,0.262813852433143
"123",2016,"Theft Over",4,"Cliffcrest",16130,2.47985120892746,3.75877737435639,0.0921960652813994
"123",2017,"Assault",121,"Cliffcrest",16130,75.0154990700558,69.4035720859218,0.131750206550443
"123",2017,"Auto Theft",18,"Cliffcrest",16130,11.1593304401736,13.0194983285573,0.104063034516821
"123",2017,"Break and Enter",36,"Cliffcrest",16130,22.3186608803472,25.2878854736903,0.178500964181925
"123",2017,"Robbery",34,"Cliffcrest",16130,21.0787352758834,14.3548478472783,0.299588491147803
"123",2017,"Theft Over",5,"Cliffcrest",16130,3.09981401115933,4.12216830498806,0.101637229643539
"123",2018,"Assault",139,"Cliffcrest",16130,86.1748295102294,70.45244134518,0.174337598575906
"123",2018,"Auto Theft",23,"Cliffcrest",16130,14.2591444513329,16.9822295749662,0.0839475681995678
"123",2018,"Break and Enter",53,"Cliffcrest",16130,32.8580285182889,27.5990772510942,0.229814299667107
"123",2018,"Robbery",16,"Cliffcrest",16130,9.91940483570986,13.2701503600022,0.114283439894381
"123",2018,"Theft Over",3,"Cliffcrest",16130,1.8598884066956,4.47180131994928,0.0432873960490076
"123",2019,"Assault",138,"Cliffcrest",16130,85.5548667079975,74.3439178949927,0.141704219408573
"123",2019,"Auto Theft",19,"Cliffcrest",16130,11.7792932424055,18.6275271489613,0.0627362420456426
"123",2019,"Break and Enter",47,"Cliffcrest",16130,29.1382517048977,31.0331575818545,0.161774584728536
"123",2019,"Robbery",28,"Cliffcrest",16130,17.3589584624923,12.642311995235,0.256096432465075
"123",2019,"Theft Over",3,"Cliffcrest",16130,1.8598884066956,4.91033294764247,0.0288320698743819
"123",2020,"Assault",111,"Cliffcrest",16130,68.8158710477371,64.6066532437307,0.167790542783482
"123",2020,"Auto Theft",19,"Cliffcrest",16130,11.7792932424055,20.3235219509665,0.0708701048348425
"123",2020,"Break and Enter",37,"Cliffcrest",16130,22.938623682579,25.6028576114286,0.176568069669278
"123",2020,"Robbery",23,"Cliffcrest",16130,14.2591444513329,9.79054142585102,0.217805328040129
"123",2020,"Theft Over",10,"Cliffcrest",16130,6.19962802231866,4.32598074185994,0.231645023815632
"123",2021,"Assault",90,"Cliffcrest",16130,55.7966522008679,67.000711128936,0.132570209595822
"123",2021,"Auto Theft",34,"Cliffcrest",16130,21.0787352758834,23.3490047634096,0.112900798451981
"123",2021,"Break and Enter",29,"Cliffcrest",16130,17.9789212647241,20.432061457531,0.163351816717891
"123",2021,"Robbery",14,"Cliffcrest",16130,8.67947923124613,8.00060922030759,0.151302544957416
"123",2021,"Theft Over",2,"Cliffcrest",16130,1.23992560446373,3.86280673690401,0.0379144907800191
"123",2022,"Assault",138,"Cliffcrest",16130,85.5548667079975,75.5027763886577,0.205869553063768
"123",2022,"Auto Theft",41,"Cliffcrest",16130,25.4184748915065,34.6283205409473,0.0912181267305756
"123",2022,"Break and Enter",20,"Cliffcrest",16130,12.3992560446373,22.1324764378535,0.0846958280461301
"123",2022,"Robbery",14,"Cliffcrest",16130,8.67947923124613,10.1236637693902,0.185945555553451
"123",2022,"Theft Over",5,"Cliffcrest",16130,3.09981401115933,5.07012294090382,0.0679317997670345
"123",2023,"Assault",178,"Cliffcrest",16130,110.353378797272,86.6815187447212,0.215938794478137
"123",2023,"Auto Theft",62,"Cliffcrest",16130,38.4376937383757,43.1316360491142,0.133419527227493
"123",2023,"Break and Enter",25,"Cliffcrest",16130,15.4990700557967,28.2926805343177,0.107821002629668
"123",2023,"Robbery",12,"Cliffcrest",16130,7.43955362678239,11.2130876852936,0.135537603660882
"123",2023,"Theft Over",4,"Cliffcrest",16130,2.47985120892746,6.10925045926995,0.0492008093217397
"123",2024,"Assault",154,"Cliffcrest",16130,95.4742715437074,88.726117235917,0.162621827463143
"123",2024,"Auto Theft",71,"Cliffcrest",16130,44.0173589584625,32.7007361583231,0.201222093683802
"123",2024,"Break and Enter",26,"Cliffcrest",16130,16.1190328580285,25.2795511272439,0.149641888714883
"123",2024,"Robbery",7,"Cliffcrest",16130,4.33973961562306,11.3101442433483,0.0591753737820991
"123",2024,"Theft Over",12,"Cliffcrest",16130,7.43955362678239,6.42981597689917,0.182167428705395
"123",2025,"Assault",123,"Cliffcrest",16130,76.2554246745195,82.5823093970963,0.0972932798233412
"123",2025,"Auto Theft",49,"Cliffcrest",16130,30.3781773093614,24.5124507884229,0.195318771143169
"123",2025,"Break and Enter",33,"Cliffcrest",16130,20.4587724736516,21.9516187363523,0.18985859350536
"123",2025,"Robbery",23,"Cliffcrest",16130,14.2591444513329,8.84684607787153,0.354417506925533
"123",2025,"Theft Over",6,"Cliffcrest",16130,3.7197768133912,6.25993971099421,0.103274556459549
"124",2014,"Assault",212,"Kennedy Park",17110,123.904149620105,59.7037606491133,0.38099954214249
"124",2014,"Auto Theft",25,"Kennedy Park",17110,14.6113383985973,12.5725770449819,0.147479098504475
"124",2014,"Break and Enter",48,"Kennedy Park",17110,28.0537697253068,26.6978755593416,0.223179646649822
"124",2014,"Robbery",70,"Kennedy Park",17110,40.9117475160725,13.5821805100475,0.49401262879302
"124",2014,"Theft Over",6,"Kennedy Park",17110,3.50672121566335,3.65174026360149,0.105887285051154
"124",2015,"Assault",245,"Kennedy Park",17110,143.191116306254,64.8993305496583,0.331515144844684
"124",2015,"Auto Theft",15,"Kennedy Park",17110,8.76680303915839,11.9822217582044,0.0962527262316493
"124",2015,"Break and Enter",36,"Kennedy Park",17110,21.0403272939801,25.5038899189161,0.180402199967041
"124",2015,"Robbery",62,"Kennedy Park",17110,36.2361192285213,12.4561626193602,0.581559353593702
"124",2015,"Theft Over",3,"Kennedy Park",17110,1.75336060783168,3.66782701415542,0.063164094504327
"124",2016,"Assault",212,"Kennedy Park",17110,123.904149620105,67.1208846597699,0.308347383166951
"124",2016,"Auto Theft",13,"Kennedy Park",17110,7.5978959672706,11.9533084105112,0.0673005412103296
"124",2016,"Break and Enter",47,"Kennedy Park",17110,27.469316189363,23.5590159893207,0.315086461919912
"124",2016,"Robbery",26,"Kennedy Park",17110,15.1957919345412,13.2661908051903,0.257418821045897
"124",2016,"Theft Over",5,"Kennedy Park",17110,2.92226767971946,3.75877737435639,0.11262130674521
"124",2017,"Assault",201,"Kennedy Park",17110,117.475160724722,69.4035720859218,0.223489245975935
"124",2017,"Auto Theft",25,"Kennedy Park",17110,14.6113383985973,13.0194983285573,0.140347501847998
"124",2017,"Break and Enter",49,"Kennedy Park",17110,28.6382232612507,25.2878854736903,0.243196407234803
"124",2017,"Robbery",54,"Kennedy Park",17110,31.5604909409702,14.3548478472783,0.456016721245451
"124",2017,"Theft Over",5,"Kennedy Park",17110,2.92226767971946,4.12216830498806,0.0951479380800143
"124",2018,"Assault",211,"Kennedy Park",17110,123.319696084161,70.45244134518,0.257911808795204
"124",2018,"Auto Theft",32,"Kennedy Park",17110,18.7025131502046,16.9822295749662,0.114100583548957
"124",2018,"Break and Enter",52,"Kennedy Park",17110,30.3915838690824,27.5990772510942,0.210845444775165
"124",2018,"Robbery",30,"Kennedy Park",17110,17.5336060783168,13.2701503600022,0.209441844051179
"124",2018,"Theft Over",18,"Kennedy Park",17110,10.5201636469901,4.47180131994928,0.30753366571929
"124",2019,"Assault",223,"Kennedy Park",17110,130.333138515488,74.3439178949927,0.229774413233096
"124",2019,"Auto Theft",23,"Kennedy Park",17110,13.4424313267095,18.6275271489613,0.0742771266570345
"124",2019,"Break and Enter",37,"Kennedy Park",17110,21.624780829924,31.0331575818545,0.110646144978865
"124",2019,"Robbery",24,"Kennedy Park",17110,14.0268848626534,12.642311995235,0.204726697974086
"124",2019,"Theft Over",7,"Kennedy Park",17110,4.09117475160725,4.91033294764247,0.0725701863603085
"124",2020,"Assault",177,"Kennedy Park",17110,103.448275862069,64.6066532437307,0.268811153001343
"124",2020,"Auto Theft",32,"Kennedy Park",17110,18.7025131502046,20.3235219509665,0.130741428541142
"124",2020,"Break and Enter",32,"Kennedy Park",17110,18.7025131502046,25.6028576114286,0.138867334278481
"124",2020,"Robbery",24,"Kennedy Park",17110,14.0268848626534,9.79054142585102,0.213915084192865
"124",2020,"Theft Over",8,"Kennedy Park",17110,4.67562828755114,4.32598074185994,0.170359422615736
"124",2021,"Assault",190,"Kennedy Park",17110,111.04617182934,67.000711128936,0.307026040498379
"124",2021,"Auto Theft",34,"Kennedy Park",17110,19.8714202220923,23.3490047634096,0.104660518867461
"124",2021,"Break and Enter",36,"Kennedy Park",17110,21.0403272939801,20.432061457531,0.1984472685076
"124",2021,"Robbery",27,"Kennedy Park",17110,15.7802454704851,8.00060922030759,0.285243914682782
"124",2021,"Theft Over",4,"Kennedy Park",17110,2.33781414377557,3.86280673690401,0.0865025358011092
"124",2022,"Assault",225,"Kennedy Park",17110,131.502045587376,75.5027763886577,0.346188643365862
"124",2022,"Auto Theft",50,"Kennedy Park",17110,29.2226767971946,34.6283205409473,0.107726816572582
"124",2022,"Break and Enter",44,"Kennedy Park",17110,25.7159555815313,22.1324764378535,0.229660190182763
"124",2022,"Robbery",26,"Kennedy Park",17110,15.1957919345412,10.1236637693902,0.338275356781112
"124",2022,"Theft Over",5,"Kennedy Park",17110,2.92226767971946,5.07012294090382,0.0633906788110198
"124",2023,"Assault",309,"Kennedy Park",17110,180.596142606663,86.6815187447212,0.386438181598733
"124",2023,"Auto Theft",48,"Kennedy Park",17110,28.0537697253068,43.1316360491142,0.0907951765205975
"124",2023,"Break and Enter",40,"Kennedy Park",17110,23.3781414377557,28.2926805343177,0.185268794372327
"124",2023,"Robbery",29,"Kennedy Park",17110,16.9491525423729,11.2130876852936,0.327417342868082
"124",2023,"Theft Over",12,"Kennedy Park",17110,7.01344243132671,6.10925045926995,0.158511061171123
"124",2024,"Assault",270,"Kennedy Park",17110,157.802454704851,88.726117235917,0.288761392540526
"124",2024,"Auto Theft",48,"Kennedy Park",17110,28.0537697253068,32.7007361583231,0.1193158073045
"124",2024,"Break and Enter",29,"Kennedy Park",17110,16.9491525423729,25.2795511272439,0.160231047697569
"124",2024,"Robbery",24,"Kennedy Park",17110,14.0268848626534,11.3101442433483,0.219979070375861
"124",2024,"Theft Over",12,"Kennedy Park",17110,7.01344243132671,6.42981597689917,0.171037529458778
"124",2025,"Assault",265,"Kennedy Park",17110,154.880187025132,82.5823093970963,0.236184114879091
"124",2025,"Auto Theft",40,"Kennedy Park",17110,23.3781414377557,24.5124507884229,0.146451579484441
"124",2025,"Break and Enter",30,"Kennedy Park",17110,17.5336060783168,21.9516187363523,0.156587673808392
"124",2025,"Robbery",23,"Kennedy Park",17110,13.4424313267095,8.84684607787153,0.332889265358614
"124",2025,"Theft Over",15,"Kennedy Park",17110,8.76680303915839,6.25993971099421,0.274996287681314
"125",2014,"Assault",102,"Ionview",13365,76.3187429854096,59.7037606491133,0.222722167421664
"125",2014,"Auto Theft",5,"Ionview",13365,3.74111485222596,12.5725770449819,0.0316161889662395
"125",2014,"Break and Enter",32,"Ionview",13365,23.9431350542462,26.6978755593416,0.185089949810958
"125",2014,"Robbery",24,"Ionview",13365,17.9573512906846,13.5821805100475,0.213806578663959
"125",2014,"Theft Over",1,"Ionview",13365,0.748222970445193,3.65174026360149,0.0129719391960959
"125",2015,"Assault",111,"Ionview",13365,83.0527497194164,64.8993305496583,0.180640548133341
"125",2015,"Auto Theft",12,"Ionview",13365,8.97867564534231,11.9822217582044,0.0988896525155493
"125",2015,"Break and Enter",45,"Ionview",13365,33.6700336700337,25.5038899189161,0.317855210338883
"125",2015,"Robbery",17,"Ionview",13365,12.7197904975683,12.4561626193602,0.197973132848405
"125",2015,"Theft Over",5,"Ionview",13365,3.74111485222596,3.66782701415542,0.154800131063033
"125",2016,"Assault",104,"Ionview",13365,77.8151889263,67.1208846597699,0.184442411218865
"125",2016,"Auto Theft",8,"Ionview",13365,5.98578376356154,11.9533084105112,0.0501940879285783
"125",2016,"Break and Enter",17,"Ionview",13365,12.7197904975683,23.5590159893207,0.107551082910426
"125",2016,"Robbery",9,"Ionview",13365,6.73400673400673,13.2661908051903,0.10689165291378
"125",2016,"Theft Over",4,"Ionview",13365,2.99289188178077,3.75877737435639,0.115881846249331
"125",2017,"Assault",95,"Ionview",13365,71.0811821922933,69.4035720859218,0.123249657156127
"125",2017,"Auto Theft",7,"Ionview",13365,5.23756079311635,13.0194983285573,0.0418186075371343
"125",2017,"Break and Enter",29,"Ionview",13365,21.6984661429106,25.2878854736903,0.17215182623548
"125",2017,"Robbery",14,"Ionview",13365,10.4751215862327,14.3548478472783,0.141341669230729
"125",2017,"Theft Over",1,"Ionview",13365,0.748222970445193,4.12216830498806,0.0156869327401312
"125",2018,"Assault",92,"Ionview",13365,68.8365132809577,70.45244134518,0.135327199049777
"125",2018,"Auto Theft",3,"Ionview",13365,2.24466891133558,16.9822295749662,0.00241648448274666
"125",2018,"Break and Enter",19,"Ionview",13365,14.2162364384587,27.5990772510942,0.0864445917752977
