"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name","TSNS.DESIGNATION"
"050",2024,"Assault",113,"Newtonbrook East","Not an NIA or Emerging Neighbourhood"
"050",2024,"Auto Theft",61,"Newtonbrook East","Not an NIA or Emerging Neighbourhood"
"050",2024,"Break and Enter",35,"Newtonbrook East","Not an NIA or Emerging Neighbourhood"
"050",2024,"Robbery",26,"Newtonbrook East","Not an NIA or Emerging Neighbourhood"
"050",2024,"Theft Over",12,"Newtonbrook East","Not an NIA or Emerging Neighbourhood"
"050",2025,"Assault",87,"Newtonbrook East","Not an NIA or Emerging Neighbourhood"
"050",2025,"Auto Theft",46,"Newtonbrook East","Not an NIA or Emerging Neighbourhood"
"050",2025,"Break and Enter",31,"Newtonbrook East","Not an NIA or Emerging Neighbourhood"
"050",2025,"Robbery",11,"Newtonbrook East","Not an NIA or Emerging Neighbourhood"
"050",2025,"Theft Over",9,"Newtonbrook East","Not an NIA or Emerging Neighbourhood"
"052",2014,"Assault",81,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2014,"Auto Theft",27,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2014,"Break and Enter",43,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2014,"Robbery",3,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2014,"Theft Over",9,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2015,"Assault",105,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2015,"Auto Theft",21,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2015,"Break and Enter",35,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2015,"Robbery",5,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2015,"Theft Over",9,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2016,"Assault",81,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2016,"Auto Theft",18,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2016,"Break and Enter",33,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2016,"Robbery",11,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2016,"Theft Over",5,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2017,"Assault",58,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2017,"Auto Theft",22,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2017,"Break and Enter",40,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2017,"Robbery",8,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2017,"Theft Over",8,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2018,"Assault",70,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2018,"Auto Theft",7,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2018,"Break and Enter",49,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2018,"Robbery",5,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2018,"Theft Over",7,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2019,"Assault",73,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2019,"Auto Theft",39,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2019,"Break and Enter",38,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2019,"Robbery",15,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2019,"Theft Over",11,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2020,"Assault",65,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2020,"Auto Theft",39,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2020,"Break and Enter",29,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2020,"Robbery",18,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2020,"Theft Over",13,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2021,"Assault",70,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2021,"Auto Theft",46,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2021,"Break and Enter",29,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2021,"Robbery",4,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2021,"Theft Over",9,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2022,"Assault",123,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2022,"Auto Theft",61,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2022,"Break and Enter",30,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2022,"Robbery",10,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2022,"Theft Over",7,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2023,"Assault",142,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2023,"Auto Theft",101,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2023,"Break and Enter",67,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2023,"Robbery",9,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2023,"Theft Over",17,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2024,"Assault",119,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2024,"Auto Theft",81,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2024,"Break and Enter",62,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2024,"Robbery",32,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2024,"Theft Over",13,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2025,"Assault",111,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2025,"Auto Theft",39,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2025,"Break and Enter",51,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2025,"Robbery",17,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"052",2025,"Theft Over",14,"Bayview Village","Not an NIA or Emerging Neighbourhood"
"053",2014,"Assault",58,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2014,"Auto Theft",15,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2014,"Break and Enter",38,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2014,"Robbery",2,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2014,"Theft Over",3,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2015,"Assault",59,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2015,"Auto Theft",11,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2015,"Break and Enter",26,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2015,"Robbery",5,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2015,"Theft Over",3,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2016,"Assault",69,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2016,"Auto Theft",12,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2016,"Break and Enter",12,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2016,"Robbery",3,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2016,"Theft Over",3,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2017,"Assault",72,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2017,"Auto Theft",20,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2017,"Break and Enter",28,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2017,"Robbery",12,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2017,"Theft Over",8,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2018,"Assault",74,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2018,"Auto Theft",15,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2018,"Break and Enter",21,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2018,"Robbery",9,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2018,"Theft Over",4,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2019,"Assault",84,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2019,"Auto Theft",34,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2019,"Break and Enter",38,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2019,"Robbery",6,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2019,"Theft Over",13,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2020,"Assault",82,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2020,"Auto Theft",23,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2020,"Break and Enter",33,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2020,"Robbery",6,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2020,"Theft Over",6,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2021,"Assault",92,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2021,"Auto Theft",35,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2021,"Break and Enter",24,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2021,"Robbery",7,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2021,"Theft Over",5,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2022,"Assault",98,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2022,"Auto Theft",34,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2022,"Break and Enter",36,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2022,"Robbery",10,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2022,"Theft Over",10,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2023,"Assault",102,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2023,"Auto Theft",69,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2023,"Break and Enter",26,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2023,"Robbery",13,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2023,"Theft Over",11,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2024,"Assault",107,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2024,"Auto Theft",44,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2024,"Break and Enter",18,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2024,"Robbery",3,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2024,"Theft Over",10,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2025,"Assault",64,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2025,"Auto Theft",49,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2025,"Break and Enter",14,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2025,"Robbery",13,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"053",2025,"Theft Over",5,"Henry Farm","Not an NIA or Emerging Neighbourhood"
"054",2014,"Assault",177,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2014,"Auto Theft",20,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2014,"Break and Enter",53,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2014,"Robbery",24,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2014,"Theft Over",11,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2015,"Assault",169,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2015,"Auto Theft",13,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2015,"Break and Enter",31,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2015,"Robbery",13,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2015,"Theft Over",6,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2016,"Assault",128,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2016,"Auto Theft",7,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2016,"Break and Enter",34,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2016,"Robbery",28,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2016,"Theft Over",6,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2017,"Assault",131,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2017,"Auto Theft",11,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2017,"Break and Enter",38,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2017,"Robbery",18,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2017,"Theft Over",4,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2018,"Assault",135,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2018,"Auto Theft",21,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2018,"Break and Enter",26,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2018,"Robbery",7,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2018,"Theft Over",6,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2019,"Assault",149,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2019,"Auto Theft",28,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2019,"Break and Enter",56,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2019,"Robbery",13,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2019,"Theft Over",5,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2020,"Assault",115,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2020,"Auto Theft",24,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2020,"Break and Enter",25,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2020,"Robbery",18,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2020,"Theft Over",11,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2021,"Assault",118,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2021,"Auto Theft",43,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2021,"Break and Enter",40,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2021,"Robbery",12,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2021,"Theft Over",1,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2022,"Assault",155,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2022,"Auto Theft",43,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2022,"Break and Enter",46,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2022,"Robbery",8,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2022,"Theft Over",9,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2023,"Assault",125,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2023,"Auto Theft",63,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2023,"Break and Enter",43,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2023,"Robbery",3,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2023,"Theft Over",7,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2024,"Assault",139,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2024,"Auto Theft",54,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2024,"Break and Enter",29,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2024,"Robbery",6,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2024,"Theft Over",7,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2025,"Assault",144,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2025,"Auto Theft",37,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2025,"Break and Enter",16,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2025,"Robbery",9,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"054",2025,"Theft Over",8,"O`Connor Parkview","Not an NIA or Emerging Neighbourhood"
"055",2014,"Assault",89,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2014,"Auto Theft",14,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2014,"Break and Enter",33,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2014,"Robbery",16,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2014,"Theft Over",7,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2015,"Assault",103,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2015,"Auto Theft",15,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2015,"Break and Enter",26,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2015,"Robbery",10,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2015,"Theft Over",5,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2016,"Assault",90,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2016,"Auto Theft",6,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2016,"Break and Enter",24,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2016,"Robbery",15,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2016,"Theft Over",11,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2017,"Assault",99,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2017,"Auto Theft",13,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2017,"Break and Enter",19,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2017,"Robbery",9,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2017,"Theft Over",10,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2018,"Assault",94,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2018,"Auto Theft",11,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2018,"Break and Enter",27,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2018,"Robbery",4,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2018,"Theft Over",3,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2019,"Assault",127,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2019,"Auto Theft",17,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2019,"Break and Enter",30,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2019,"Robbery",13,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2019,"Theft Over",5,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2020,"Assault",92,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2020,"Auto Theft",19,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2020,"Break and Enter",37,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2020,"Robbery",5,"Thorncliffe Park","Neighbourhood Improvement Area"
"055",2020,"Theft Over",4,"Thorncliffe Park","Neighbourhood Improvement Area"
